tileid,parenttile_id,resourceinstance_id,Identification Number,Identifier Type,sortorder,provisionaledits,nodegroup_id
0e15faa8-63a8-4dae-825d-e5b08c4ef195,None,cdeafb74-f3cf-11e9-a3c8-0242ac130002,LAL0160,,0,,28294108-9323-11e9-bf23-0242ac120006
9c10f66f-3256-411f-a260-3264effe70e3,None,ce814212-e698-11e9-8bc4-0242ac130002,LAL1920,,0,,28294108-9323-11e9-bf23-0242ac120006
bc78426d-86da-4d33-a99c-fe0ada727c72,None,ce9b3552-e916-11e9-b125-0242ac130002,KAT2670,,0,,28294108-9323-11e9-bf23-0242ac120006
17ec9c38-dc34-4e33-b557-e1d26d87cc01,None,ced28492-e666-11e9-b125-0242ac130002,LAL0080,,0,,28294108-9323-11e9-bf23-0242ac120006
9919d152-7376-44ce-a2ce-35f5e7bfdf88,None,cf2cf2a2-fbb9-11e9-a3c8-0242ac130002,LAL4159,,0,,28294108-9323-11e9-bf23-0242ac120006
5bedc247-e81d-4bfc-b533-f3fae2d6bf3f,None,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,KAT1220,,0,,28294108-9323-11e9-bf23-0242ac120006
a2b46fb6-5d2a-423b-a317-d9eeb7224154,None,cfc0099e-f15d-4c3e-8d8f-e048222f7956,KIR0020,,0,,28294108-9323-11e9-bf23-0242ac120006
7d254f45-d7ad-4b60-9ff1-00ceb8fc502d,None,cfcdabd6-e80c-11e9-b125-0242ac130002,LAL0680,,0,,28294108-9323-11e9-bf23-0242ac120006
0fedf6a4-b577-4416-9ad3-791ded4edfd1,None,d024e070-e7f5-11e9-b125-0242ac130002,LAL0390,,0,,28294108-9323-11e9-bf23-0242ac120006
fb674038-f33a-4fe0-8895-8a77f26e74ae,None,d05bfad4-e696-11e9-b125-0242ac130002,LAL0370,,0,,28294108-9323-11e9-bf23-0242ac120006
6f0d81e1-0ee2-479a-a30d-a3c78e715d00,None,d134c8da-df36-486b-9582-93e5f2cf9146,KIR0065,,0,,28294108-9323-11e9-bf23-0242ac120006
13a31284-1c98-4d1f-818a-875328a9894f,None,d13be190-1750-11ea-ac74-0242ac130002,LAL4173,,0,,28294108-9323-11e9-bf23-0242ac120006
c3b1458a-d399-4aea-997a-4e21f68694ca,None,d188f409-0b23-4616-93a8-6ba1fa524630,LAL2760,,0,,28294108-9323-11e9-bf23-0242ac120006
de575f76-21e3-4c7a-8f87-7cb3583c2c28,None,d1bc6464-69b2-11ea-b4c2-0242ac130006,Pruscha P-81,,0,,28294108-9323-11e9-bf23-0242ac120006
6dd4c43a-c852-4f09-bdec-497889632a2f,None,d1bc6464-69b2-11ea-b4c2-0242ac130006,LAL0810,,0,,28294108-9323-11e9-bf23-0242ac120006
ddbbe9e7-79ca-4b89-ae31-44a82a98f5f6,None,d2578f40-cfce-4450-a8c1-3092c08ef487,LAL1740,,0,,28294108-9323-11e9-bf23-0242ac120006
c17fbd82-b41c-4f7c-a742-b5b62020c745,None,d292d972-7a85-4e3e-8af6-75db779adaab,KIR4027,,0,,28294108-9323-11e9-bf23-0242ac120006
a2ca85a4-bd81-40ce-86eb-b85e9f7fa7ca,None,d2d6cf8f-9c71-417f-b82c-89f487f13a74,DDL0050,,0,,28294108-9323-11e9-bf23-0242ac120006
2d2e79c2-b76f-4e2d-a517-ddf19480861b,None,d3c6eaf6-e76f-11e9-8bc4-0242ac130002,LAL4147,,0,,28294108-9323-11e9-bf23-0242ac120006
590ac60a-0cfb-46da-913f-4433ca478ee7,None,d3ebfce1-622b-4c10-b7a4-e827e24358be,KAT0970,,0,,28294108-9323-11e9-bf23-0242ac120006
35c856b4-59c9-4590-9e37-6fb979f96ab1,None,d46efa17-704b-4706-be58-fe535e26bbfc,KAT3190,,0,,28294108-9323-11e9-bf23-0242ac120006
ca2879ce-a8d1-48d9-8a6c-3cdf2dbd8089,None,d5354d0a-fb98-11e9-a3c8-0242ac130002,LAL1200,,0,,28294108-9323-11e9-bf23-0242ac120006
a443f98e-7327-4dee-8389-c9911f6af98b,None,d5d76955-24df-4827-9df5-d9f9679da6b5,DDL0140,,0,,28294108-9323-11e9-bf23-0242ac120006
5fe0e335-fcc3-4905-af5c-e26cde449b10,None,d62e32fe-b78c-43af-817c-edb16e6d7ae8,KIR0007,,0,,28294108-9323-11e9-bf23-0242ac120006
f5a95a45-89c8-472c-8545-7438cfc1c774,None,d642cefe-408c-4943-9405-b0aebe0d82a1,KIR4001,,0,,28294108-9323-11e9-bf23-0242ac120006
342c9744-852c-4ba8-985f-44c8d4211ea6,None,d691fdfc-ba4f-4035-b3cf-82e6a6b14169,BKT0120,,0,,28294108-9323-11e9-bf23-0242ac120006
f99b4834-f42f-4f67-b629-13538c1872e8,None,d7817b79-6689-481a-acdf-8956b936acf5,KAT0210,,0,,28294108-9323-11e9-bf23-0242ac120006
ae5017ab-1381-4318-8f65-9532ef5a9e7f,None,d7c4e686-d20c-4141-9a25-dfc5d3ccab45,LAL1900,,0,,28294108-9323-11e9-bf23-0242ac120006
3c01be06-53ac-464a-85d3-c2317ad8ec5a,None,d7d38dd2-f338-11e9-8649-0242ac130002,LAL0890,,0,,28294108-9323-11e9-bf23-0242ac120006
e480a0a7-7fe5-4967-aab3-dd838222c20b,None,d966be8e-e82b-11e9-8bc4-0242ac130002,LAL4186,,0,,28294108-9323-11e9-bf23-0242ac120006
4280360b-0c62-4f32-99a3-b996afab842e,None,da572af6-f404-11e9-a3c8-0242ac130002,LAL0290,,0,,28294108-9323-11e9-bf23-0242ac120006
d888a9d2-f941-40a7-ba26-025a13eb3a1c,None,dacad8ea-e7e1-11e9-b125-0242ac130002,LAL1213,,0,,28294108-9323-11e9-bf23-0242ac120006
6cac2057-a85d-4fde-b430-41dec587e63c,None,dad90976-01e3-11ea-8f3c-0242ac130002,SUN0103,,0,,28294108-9323-11e9-bf23-0242ac120006
f4c87ade-5498-458b-804a-3311636b4366,None,db4d5da7-cd79-4f96-b624-d28bdef73274,KAT1030,,0,,28294108-9323-11e9-bf23-0242ac120006
1c53b718-8320-4a4b-a233-c99de8b063de,None,db4d5da7-cd79-4f96-b624-d28bdef73274,P-K (103),,0,,28294108-9323-11e9-bf23-0242ac120006
fdec558b-b86c-4bbe-9692-652e77791742,None,dbacea6d-e4a2-4ac1-93ff-0a0c3323fa97,BTD0060,,0,,28294108-9323-11e9-bf23-0242ac120006
2b1f7a00-a237-4eb8-960a-5057dbb7a5c0,None,dbee183c-e72c-11e9-b125-0242ac130002,LAL1750,,0,,28294108-9323-11e9-bf23-0242ac120006
22734d2d-a198-4caf-9d7b-8f8b4a1cd42e,None,dc5306f4-f571-11e9-8649-0242ac130002,LAL4075,,0,,28294108-9323-11e9-bf23-0242ac120006
d7d00b98-21a2-48d7-aabd-c87d92a97679,None,dc691a70-2258-11ea-b9b1-0242ac130002,SUN4226,,0,,28294108-9323-11e9-bf23-0242ac120006
2a81434f-b622-430b-9962-4b32861ac8c5,None,dcf4fb94-4f23-4804-967a-f9c7b13910bc,LAL4179,,0,,28294108-9323-11e9-bf23-0242ac120006
92b168b4-6f9c-4035-a353-2617071c12e4,None,dcfad1e4-d632-11e9-a1bd-0242ac140006,LAL1333,,0,,28294108-9323-11e9-bf23-0242ac120006
9085632d-5e8e-4776-a1a7-b56cd6193042,None,dcfc4ed2-e74b-11e9-8bc4-0242ac130002,LAL1600,,0,,28294108-9323-11e9-bf23-0242ac120006
272427f2-b1f0-4be3-94b9-4e9c21c648f6,None,dd8ad654-e91a-11e9-b125-0242ac130002,LAL0130,,0,,28294108-9323-11e9-bf23-0242ac120006
894d164b-f07b-4ad0-b4b9-6e7d70be058d,None,de276e42-6b9c-11ea-b4c2-0242ac130006,"Pruscha P-33, p.138",,0,,28294108-9323-11e9-bf23-0242ac120006
01c8aab2-381f-440b-ae22-67a6383e20a9,None,de276e42-6b9c-11ea-b4c2-0242ac130006,LAL0330,,0,,28294108-9323-11e9-bf23-0242ac120006
00888e6c-e395-49b7-9b4b-8f04b81e34a7,None,df0f0bae-e699-11e9-8bc4-0242ac130002,LAL4121,,0,,28294108-9323-11e9-bf23-0242ac120006
c0c592dc-2903-4a70-904e-9cbdae2e0150,None,dfb6f035-9e37-4acc-a608-0d3b85d66491,DLK0030,,0,,28294108-9323-11e9-bf23-0242ac120006
6bd7dcf9-de53-48dc-af13-320f2e7d341c,None,e0659b0d-4f7f-4f56-a3ff-09b266dc3518,KIR4089,,0,,28294108-9323-11e9-bf23-0242ac120006
2d5d31a1-6d8f-41c5-bf6d-72639c13a38d,None,e0a00834-5fbf-11ea-b4c2-0242ac130006,BUN0014,,0,,28294108-9323-11e9-bf23-0242ac120006
240c68f3-4c78-43cf-aee7-7a4248e532e1,None,e20b2c0e-e741-11e9-8bc4-0242ac130002,4131,,0,,28294108-9323-11e9-bf23-0242ac120006
1c8e53d4-5336-4ecd-8d3a-3cd16b83805b,None,e2371888-e6b9-11e9-b125-0242ac130002,LAL2660,,0,,28294108-9323-11e9-bf23-0242ac120006
1fd4f573-3f8e-46d4-a0ca-27548663e1d0,None,e273afc4-5fc1-11ea-b4c2-0242ac130006,LAL0700,,0,,28294108-9323-11e9-bf23-0242ac120006
430a3f28-90f8-4f9b-9555-b983f5c1df13,None,e275f09c-d920-492e-a565-dacb55ddc4ae,LAL1890,,0,,28294108-9323-11e9-bf23-0242ac120006
7e23919c-d153-4baf-9967-215f707f8992,None,e2e7bd8e-e81a-11e9-b125-0242ac130002,LAL1640,,0,,28294108-9323-11e9-bf23-0242ac120006
dc197b63-e806-45b3-8541-c34183eaa7b0,None,e3074532-e806-11e9-8bc4-0242ac130002,LAL0880,,0,,28294108-9323-11e9-bf23-0242ac120006
3e594cb8-bd3c-42aa-a769-ee309b03374e,None,e333b4f4-6caf-11ea-b4c2-0242ac130006,LAL0840,,0,,28294108-9323-11e9-bf23-0242ac120006
05f3f2e8-76f3-4463-aa99-c73a2ad254aa,None,e333b4f4-6caf-11ea-b4c2-0242ac130006,Pruscha P-84,,0,,28294108-9323-11e9-bf23-0242ac120006
b0cca953-4236-4983-b1f9-d5e2c1ee8852,None,e36d8152-e695-11e9-b125-0242ac130002,LAL2380,,0,,28294108-9323-11e9-bf23-0242ac120006
0a01fea0-60a5-4e11-893c-556888aa311b,None,e4596c18-3c68-424b-ad72-eecd068f1ee9,LAL4034,,0,,28294108-9323-11e9-bf23-0242ac120006
00ee7390-10f5-4419-af24-d84f62b10962,None,e499ec9a-e66e-11e9-8bc4-0242ac130002,LAL4006,,0,,28294108-9323-11e9-bf23-0242ac120006
dc23f121-0420-448b-86f1-ab66b685b837,None,e4d19336-e8d3-11e9-b125-0242ac130002,LAL1210,,0,,28294108-9323-11e9-bf23-0242ac120006
f536938a-cfa2-4761-ae0b-33382be3c6f1,None,e4dcd814-3927-11ea-a19a-0242ac130006,LAL0510,,0,,28294108-9323-11e9-bf23-0242ac120006
6289d9dd-3eda-4250-8cc1-d561f8b94ebc,None,e4fe41d3-ce80-44ea-a77d-df8e00c5ea57,LAL4065,,0,,28294108-9323-11e9-bf23-0242ac120006
c4a2c692-5be1-4e39-a438-d275e261446b,None,e5618dda-e5f2-11e9-b125-0242ac130002,LAL0111,,0,,28294108-9323-11e9-bf23-0242ac120006
c86d416d-473e-42aa-a673-6424ec526770,None,e57655fd-5077-44a7-96f2-23039e15b134,KLK0190,,0,,28294108-9323-11e9-bf23-0242ac120006
e07f3c61-cb33-4d16-b9fc-bdd1a44996cf,None,e5aeceb8-4297-11ea-b44d-0242ac130006,BUN0013,,0,,28294108-9323-11e9-bf23-0242ac120006
9a31c0ec-bc7c-46d2-a72c-8d3a0a278f66,None,e5d8a76a-e671-11e9-b125-0242ac130002,LAL4148,,0,,28294108-9323-11e9-bf23-0242ac120006
c7413924-f735-4c1a-a068-c3f22fe72665,None,e610f418-4d5e-11ea-8083-0242ac130006,BUN4007,,0,,28294108-9323-11e9-bf23-0242ac120006
7fcf5c62-b3b7-424f-a79c-52377e8ba3ae,None,e67206a4-e913-11e9-8bc4-0242ac130002,LAL0480,,0,,28294108-9323-11e9-bf23-0242ac120006
2199a20f-806e-49c5-a9bc-2d5a31178124,None,e6bb5368-4296-11ea-a19a-0242ac130006,BUN0011,,0,,28294108-9323-11e9-bf23-0242ac120006
09c3273b-be3c-41ea-ae0c-797bf63c465a,None,e6c73144-fadc-11e9-8649-0242ac130002,LAL4100,,0,,28294108-9323-11e9-bf23-0242ac120006
36241903-b78f-4fd8-8fae-ac04c47251b7,None,e6f72884-e774-11e9-b125-0242ac130002,LAL4222,,0,,28294108-9323-11e9-bf23-0242ac120006
840e650d-7680-4f0d-92e6-36359a0c44e2,None,e7151050-eb4e-11e9-b125-0242ac130002,LAL0170,,0,,28294108-9323-11e9-bf23-0242ac120006
06535473-e61a-4355-91bd-49420a8268e6,None,e73522eb-0ce8-4bca-99a2-add0f09eb964,KAT1000,,0,,28294108-9323-11e9-bf23-0242ac120006
6235e0b1-8d69-403c-88d1-e9e77028b725,None,e73fb90e-4a7e-4ec5-b889-774943bba723,LAL1460,,0,,28294108-9323-11e9-bf23-0242ac120006
75e5fbce-f158-40ee-a404-2f13efddab88,None,e78429eb-76fd-429a-869b-d06884f69467,KIR0079,,0,,28294108-9323-11e9-bf23-0242ac120006
cfb0d540-5fa8-4dc1-9ddc-674cac829168,None,e7ad4210-ca99-11e9-b993-0242ac140002,LAL4109,DANAM,0,,28294108-9323-11e9-bf23-0242ac120006
7ff3e63b-b54e-4a5c-996e-0cf611420367,None,e82b6796-485c-4df1-8a87-31fb7b52abb4,KAT3200,,0,,28294108-9323-11e9-bf23-0242ac120006
fc595e8a-d759-442e-824b-c72f0ed62738,None,e862d312-eb57-11e9-8bc4-0242ac130002,LAL2490,,0,,28294108-9323-11e9-bf23-0242ac120006
68d446c3-84f6-446c-8124-a15efc2f6156,None,e95e1763-b6b3-4c0a-a4e1-53b38bc7b043,LAL4083,,0,,28294108-9323-11e9-bf23-0242ac120006
b4300437-3742-4d19-93fa-edcaad990321,None,e991cf24-3051-11ea-a67f-0242ac130002,LAL0460,,0,,28294108-9323-11e9-bf23-0242ac120006
9c0fd410-01ec-43dc-a4d7-2e14c9bd873d,None,eb386850-e4f3-11e9-b125-0242ac130002,LAL0251,,0,,28294108-9323-11e9-bf23-0242ac120006
fcce8c89-18d5-462e-a117-d46782387b9f,None,eb54e4f6-e4e6-11e9-b125-0242ac130002,LAL4002,,0,,28294108-9323-11e9-bf23-0242ac120006
124f9b7d-9bef-4233-9e62-b9912046104f,None,ebab7d45-3764-4565-8468-5b6228068d73,DLK0040,,0,,28294108-9323-11e9-bf23-0242ac120006
38536024-f7cf-4153-bd41-b0d9f319f45f,None,ec53aef0-70f0-11ea-b99f-0242ac130006,LAL0600,,0,,28294108-9323-11e9-bf23-0242ac120006
99eae8e9-f1c2-4e76-9801-e08e72aeea9c,None,ec58b581-a7d0-4a3c-a45d-a7a83107b3d1,KIR0027,,0,,28294108-9323-11e9-bf23-0242ac120006
ecb08f63-26dd-4dd2-9038-7b72511688aa,None,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,KIR-0003,,0,,28294108-9323-11e9-bf23-0242ac120006
93f07df5-7ce3-4c28-b13b-13e74b53ed06,None,ecd19c3d-9488-4859-83b4-482e26daa713,KIR4003,,0,,28294108-9323-11e9-bf23-0242ac120006
ba9a99c8-2d35-4bba-8766-702ba76ce701,None,ece92710-65d8-47be-b6bf-126099f3d742,LAL4067,,0,,28294108-9323-11e9-bf23-0242ac120006
b71a0f2c-8a25-456d-8132-aade63c0cf57,None,ee6be98a-0ace-4c06-bb8c-a47c941fced7,LAL2040,,0,,28294108-9323-11e9-bf23-0242ac120006
287502b9-6790-4fd6-b12f-93c4496f1239,None,eed34321-7e6d-44a6-840f-68589d631b8b,KAT1240,,0,,28294108-9323-11e9-bf23-0242ac120006
df68195d-6013-4021-97be-8fe1624ab6f6,None,ef590bc6-cbf6-4903-a8ad-37a529030f6f,LAL0994,,0,,28294108-9323-11e9-bf23-0242ac120006
52937922-aadb-4890-a528-036279958da6,None,ef7069e0-9e23-4cb6-8af4-b5220d7197b0,P-282,,0,,28294108-9323-11e9-bf23-0242ac120006
d8d74cb3-2330-4d41-aa4d-4b53fec10cfd,None,ef7069e0-9e23-4cb6-8af4-b5220d7197b0, LAL2820,,0,,28294108-9323-11e9-bf23-0242ac120006
129c19ab-20c6-41d5-a609-e1dfb2d4699d,None,effa4b2e-069a-11ea-8a1c-0242ac130002,LAL4027,,0,,28294108-9323-11e9-bf23-0242ac120006
175f65ae-2c1f-4c5f-aefb-30073b73401d,None,f0ef1474-eb56-11e9-b125-0242ac130002,KAT2607,,0,,28294108-9323-11e9-bf23-0242ac120006
2820cd07-0c16-4074-91b5-c292a63d6eb7,None,f12a1f58-ca48-11e9-b993-0242ac140002,LAL1364,DANAM,0,,28294108-9323-11e9-bf23-0242ac120006
e20848cb-ee6e-4269-bd46-24fdcfe5332e,None,f17e763a-e815-11e9-b125-0242ac130002,LAL2330,,0,,28294108-9323-11e9-bf23-0242ac120006
20664d9e-e18b-41fc-9bd1-39bf05ba0768,None,f1dcfeda-d07d-11e9-8411-0242ac140006,LAL2550,DANAM,0,,28294108-9323-11e9-bf23-0242ac120006
4135f4d9-a7b2-4fd8-b5c8-658575c52258,None,f1f7e39a-cb04-11e9-b993-0242ac140002,LAL2020,DANAM,0,,28294108-9323-11e9-bf23-0242ac120006
a0a9ef4c-b614-4ce2-abf0-219bc75046d5,None,f2154aee-e656-11e9-b125-0242ac130002,LAL2240,,0,,28294108-9323-11e9-bf23-0242ac120006
b8d05400-fbd0-4696-81ce-a07694880ada,None,f26daa2c-d0cf-44c1-beb6-93d190d93e10,BAL0009,,0,,28294108-9323-11e9-bf23-0242ac120006
36374aa0-5c7e-4409-94ab-8b6488a53e9c,None,f2ae29a4-e92a-11e9-b125-0242ac130002,LAL2320,,0,,28294108-9323-11e9-bf23-0242ac120006
304fa8f0-01ba-4e31-a5fb-2cafed1c876d,None,f2e86f2f-a0eb-4fe8-b090-0677d63bdc5f,P-248,,0,,28294108-9323-11e9-bf23-0242ac120006
3ecc1941-5c3e-48a0-a983-a3e64f5493fa,None,f2e86f2f-a0eb-4fe8-b090-0677d63bdc5f,LAL2480,,0,,28294108-9323-11e9-bf23-0242ac120006
2e51266a-99ac-4bdd-80d9-f3069cffd1db,None,f360c428-f18c-11e9-8649-0242ac130002,LAL0660,,0,,28294108-9323-11e9-bf23-0242ac120006
f6aa6a96-7386-42d0-9b26-4e2456821a18,None,f3be59cc-e6a0-11e9-8bc4-0242ac130002,LAL1211,,0,,28294108-9323-11e9-bf23-0242ac120006
80e641db-a667-45b2-87a3-bf197edb095a,None,f3e7c4ba-cad8-4f46-97ab-af7388f9a744,KLK0130,,0,,28294108-9323-11e9-bf23-0242ac120006
37b650a0-42b6-4039-933f-f72784ba7092,None,f40297a8-5fc8-11ea-b4c2-0242ac130006,BUN0017,,0,,28294108-9323-11e9-bf23-0242ac120006
bc8e5b3e-6d78-402d-8a73-bb22d56df320,None,f5665e6f-bda0-4b92-8c79-f5f68e11c896,KIR0018,,0,,28294108-9323-11e9-bf23-0242ac120006
fb99c984-da1e-4299-81db-3be2e5e5bd7f,None,f6968910-e8f0-11e9-b125-0242ac130002,LAL1630,,0,,28294108-9323-11e9-bf23-0242ac120006
90ca61a7-5c78-45ca-9f6d-505551515e89,None,f7773bd2-1f14-4d59-890c-52b8d6bee5ae,LAL4033,,0,,28294108-9323-11e9-bf23-0242ac120006
e8059346-f563-4c86-abba-cc1b78f72a16,None,f7f45a9a-350f-49bb-ae23-647492f2c434,MUS0200,,0,,28294108-9323-11e9-bf23-0242ac120006
2a2c4f15-24fc-46bd-8e29-6b6e36ad4ec9,None,f8a2590f-ed13-4cab-b2e4-b8049f306f3e,DLK0090,,0,,28294108-9323-11e9-bf23-0242ac120006
47b5477e-8cc9-4889-a9d4-785bf0e345cd,None,f96c7cf2-e923-11e9-b125-0242ac130002,LAL1720,,0,,28294108-9323-11e9-bf23-0242ac120006
bd7e95ed-038b-460e-bc3c-d967830630f3,None,f99b4e0e-6215-11ea-b4c2-0242ac130006,LAL0740,,0,,28294108-9323-11e9-bf23-0242ac120006
c2c8aece-f2ea-4717-9399-efa896e07631,None,f99c8d9c-baae-49b1-87f7-95f8e9003d90,MUG0100,,0,,28294108-9323-11e9-bf23-0242ac120006
d71e5a2f-bc8f-4bc0-ac64-a2dab40b9319,None,f9cdfd48-e837-11e9-b125-0242ac130002,LAL4161,,0,,28294108-9323-11e9-bf23-0242ac120006
d415e08b-d439-4322-8b23-05b97926d5cf,None,fb356352-3c14-11ea-a19a-0242ac130006,LAL1760,,0,,28294108-9323-11e9-bf23-0242ac120006
6706b4c7-676c-495d-8502-b3eddd11796f,None,fbe267a8-f346-11e9-8649-0242ac130002,LAL0081,,0,,28294108-9323-11e9-bf23-0242ac120006
e1dae584-1cb1-46ba-a421-e94612f8836e,None,fc1db1e6-4fae-4899-816a-e3c4d3da77d4,LAL1051,,0,,28294108-9323-11e9-bf23-0242ac120006
e93133e9-cbd9-470a-b27c-7fdd7259c391,None,fc956312-ffca-4808-9e3d-d10d0f423e37,LAL0041,,0,,28294108-9323-11e9-bf23-0242ac120006
00d81c7d-c876-4710-8af1-f912808e9496,None,fcae3dbe-e8ac-11e9-b125-0242ac130002,LAL2620,,0,,28294108-9323-11e9-bf23-0242ac120006
c2770f8a-e153-4c33-b210-4890b23820d9,None,fdb33072-2257-11ea-b82d-0242ac130002,BUN0028,,0,,28294108-9323-11e9-bf23-0242ac120006
b498e7fb-0e62-4f13-bdf7-2d3090bf992b,None,fe209a6f-0543-4c9d-96d6-d5bbb307c227,KIR4056,,0,,28294108-9323-11e9-bf23-0242ac120006
83361223-64fc-4115-9794-2e1e343c46da,None,fe6ac976-a5a9-433d-96fa-23480b8ce6ba,MUS0100,,0,,28294108-9323-11e9-bf23-0242ac120006
96acb42b-c99b-4c00-892c-004583b2d4dc,None,fe81f05f-963f-4b0b-a5cd-e29d4c7920a8,THK0010,,0,,28294108-9323-11e9-bf23-0242ac120006
8dba906a-0aac-4c1f-bdfd-dcd307b8dab0,None,fecc17c8-e678-11e9-b125-0242ac130002,LAL0900,,0,,28294108-9323-11e9-bf23-0242ac120006
8f274597-2b52-4fb9-97c9-b68c29f4207f,None,ff0d1c8e-ec6c-4946-b5b6-144827f3bdbc,LAL1500,,0,,28294108-9323-11e9-bf23-0242ac120006
924f6d71-c2eb-40e8-8794-7a8ef08de9e5,None,ff7398f9-1bb2-4e4e-ba9b-c985565f74a7,KIR0005,,0,,28294108-9323-11e9-bf23-0242ac120006
